ID,label,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
11633,retained,142,400.1276731,2968,88,0,3382.497152,1820.474692,8,2,iPhone
1229,retained,116,250.2217281,2423,53,0,3382.806843,584.7673079,16,13,Android
5660,retained,99,149.0790084,2879,441,23,3383.105199,2551.795861,17,11,iPhone
5636,retained,10,130.3362163,3121,204,274,3384.180637,2234.876919,3,3,iPhone
525,retained,6,84.15513342,2924,86,112,3384.693118,981.036625,5,5,Android
1034,churned,44,136.7655196,753,420,0,3385.023841,2077.863843,3,3,Android
9314,retained,16,78.01950382,1988,58,0,3385.594336,1424.089043,27,24,Android
3258,retained,46,99.37399493,749,0,41,3385.766653,2028.491028,10,4,iPhone
10425,retained,48,146.1318279,1083,167,83,3385.977476,2005.783193,27,20,iPhone
2952,retained,103,256.5750674,1603,147,63,3386.175701,2369.692542,9,3,Android
9721,retained,120,338.2323324,2682,37,80,3386.432964,1849.816664,30,20,iPhone
885,retained,95,136.6211599,1539,56,28,3386.886828,2288.005912,28,21,iPhone
11193,retained,92,110.7451207,1131,466,0,3387.249627,2718.449089,16,14,iPhone
1546,retained,153,260.1114219,1318,461,0,3387.556358,1738.851827,19,11,iPhone
1777,retained,36,64.51943009,2403,336,0,3388.054786,2100.927218,18,18,iPhone
8390,retained,169,363.1524018,3428,0,0,3388.553449,928.7937762,15,8,iPhone
4928,retained,8,135.5439103,2775,219,11,3389.177817,830.2879211,22,14,iPhone
7435,retained,54,72.58592883,3189,2,37,3389.357842,1988.345349,4,4,iPhone
1603,retained,96,237.422906,2737,87,5,3389.939762,2735.897795,15,11,Android
8001,retained,18,73.45227597,2581,85,0,3390.020219,1550.38402,15,13,Android
7656,retained,66,176.127243,2761,71,73,3391.274054,1395.887358,23,20,Android
11058,retained,38,54.61247214,1255,62,0,3391.958272,1920.582579,6,6,iPhone
11280,retained,232,570.1617221,1081,478,85,3392.187798,1062.90322,31,22,iPhone
14107,retained,29,55.49020455,823,12,66,3392.949006,2597.806,18,16,Android
9865,churned,45,128.7347113,2204,63,0,3393.283033,2265.099621,26,20,iPhone
8964,churned,206,320.2925013,806,0,32,3394.216563,894.5025206,7,3,Android
737,retained,207,463.1505121,2223,37,0,3394.588062,1157.942684,13,9,iPhone
8397,retained,50,310.9779192,1825,83,0,3394.825104,394.8985927,18,13,iPhone
4661,retained,32,94.50585717,3416,0,19,3395.945981,1391.403865,12,6,Android
5262,retained,4,152.711501,2419,263,0,3396.024739,535.7212737,27,21,iPhone
2911,churned,29,137.6704106,1374,95,0,3396.442477,1894.035132,2,2,Android
13576,retained,123,271.5707646,2719,0,96,3398.01087,773.3062867,31,21,iPhone
5488,retained,53,60.78232903,3147,0,295,3398.056259,1730.723757,16,10,iPhone
4393,retained,30,179.307955,2372,0,0,3399.014025,746.014455,27,20,iPhone
4094,retained,50,88.46286552,2174,184,0,3399.406459,391.380753,6,6,iPhone
10333,retained,172,359.0678357,2952,60,6,3400.435599,1231.337751,24,14,iPhone
5070,retained,80,132.4308079,1287,1049,218,3402.285264,2170.663652,21,21,Android
3981,retained,7,76.87066184,2201,110,0,3403.400993,2822.176857,4,3,Android
14435,retained,89,308.9778811,1230,16,142,3404.001176,1652.68617,23,15,iPhone
3680,retained,36,129.2148869,2635,329,22,3405.280892,2442.416162,30,26,iPhone
14666,retained,37,137.383285,2231,0,57,3405.604396,2598.838069,10,10,Android
14215,churned,39,275.2996724,1108,154,0,3405.649053,1844.850222,25,16,iPhone
11757,retained,84,140.8713434,1101,0,147,3405.729026,1944.463226,13,10,iPhone
11766,retained,54,195.1268312,2502,141,20,3406.300367,2389.421192,19,10,iPhone
8221,retained,8,54.20246424,976,14,0,3406.537948,965.5447202,27,20,iPhone
13779,retained,42,118.4538275,1769,917,25,3406.777055,2019.469326,15,15,iPhone
12018,retained,284,394.5373922,3098,20,0,3407.011713,1914.742921,17,11,iPhone
9577,retained,44,304.4234323,1700,291,0,3407.806647,1258.2513,17,16,Android
7011,retained,140,518.5201148,1514,322,0,3407.99982,2199.14881,27,20,iPhone
7288,retained,148,283.3777431,2076,11,0,3408.062241,621.9518765,16,16,iPhone
5747,retained,22,86.60439452,1536,175,0,3409.037653,1697.801909,21,19,iPhone
7609,churned,29,127.9080252,1367,138,0,3409.923132,1211.017213,2,1,iPhone
3367,retained,31,98.59025885,1085,56,68,3410.282339,1184.044547,29,28,iPhone
9108,retained,27,122.4688596,968,9,0,3410.619019,1424.169592,13,13,Android
3571,retained,141,177.9473463,2547,154,0,3411.128421,1182.737105,14,14,iPhone
9842,retained,206,471.383555,1651,56,55,3412.149752,1795.753414,25,22,iPhone
8420,retained,138,242.1693363,1386,0,47,3414.163264,2730.876129,21,14,Android
8597,retained,14,60.70149655,1897,170,0,3414.279152,1408.089196,26,22,Android
12751,churned,20,111.3893878,1436,0,0,3414.50241,1911.496806,16,10,Android
983,retained,38,180.5422729,2884,27,0,3415.4654,1383.710361,15,13,iPhone
2317,retained,31,110.0005069,1337,271,166,3416.215855,2612.902839,29,27,Android
530,retained,65,98.09570355,2392,44,38,3417.306236,327.171157,27,17,iPhone
12369,retained,47,210.0752309,1512,0,0,3418.029024,1453.11707,12,12,iPhone
6275,retained,57,517.2395289,957,67,0,3418.036172,2650.354009,25,23,iPhone
12535,retained,14,93.74876302,3171,0,0,3418.111202,621.8509245,13,7,Android
4122,retained,13,50.83519468,1852,286,0,3419.737405,1368.426152,29,20,iPhone
13610,retained,53,60.92939319,1730,32,0,3420.055555,1468.734614,31,28,iPhone
6018,retained,60,561.2269224,1234,37,0,3421.647097,1977.490208,3,3,Android
10771,retained,4,79.50160298,1025,0,21,3422.224396,1884.652332,30,24,iPhone
3649,retained,137,170.6916216,1052,34,0,3422.570191,1525.717859,30,22,Android
5372,retained,35,94.68051657,3176,105,92,3423.761175,2544.094312,4,4,Android
3993,retained,50,172.2948843,2035,161,34,3424.090925,2518.549391,28,23,iPhone
9473,retained,118,176.4291488,2197,0,4,3426.068628,1788.45971,24,17,Android
2368,retained,117,210.4202623,3138,51,120,3426.374716,2438.948774,3,1,iPhone
8776,retained,17,56.11670735,1327,49,21,3426.926275,694.0827733,15,11,iPhone
14367,churned,28,160.9701849,1464,0,30,3427.472862,2172.653944,22,19,iPhone
3204,churned,25,134.2950486,1400,18,0,3427.872864,1422.395218,28,23,Android
2127,retained,122,353.244022,2790,5,15,3428.94053,1307.466991,12,9,iPhone
3360,retained,90,122.2441594,1941,37,23,3429.009667,970.2063396,23,21,iPhone
10552,retained,82,236.5394514,2440,17,0,3429.020088,1927.06313,25,18,Android
378,retained,48,72.94172476,2840,292,27,3429.550823,2674.620167,28,23,iPhone
10712,retained,3,68.17866453,1925,40,34,3431.211524,2354.958784,31,26,iPhone
4479,churned,113,243.5910809,2998,210,0,3431.470937,2301.320404,6,5,iPhone
12295,retained,86,174.3213912,3075,29,12,3431.516145,467.4824717,10,8,iPhone
14954,retained,26,241.7033843,1252,7,0,3433.976837,836.8919943,10,10,iPhone
834,retained,25,55.64282104,2736,126,0,3436.141031,2628.664681,6,6,iPhone
12217,retained,34,225.6014516,2295,211,20,3436.2728,1563.472339,2,1,iPhone
6883,retained,33,201.5593771,1336,68,11,3437.288,1747.343693,30,23,iPhone
13856,retained,120,378.4876235,2106,313,0,3437.595847,693.0801648,24,19,Android
12732,retained,227,430.3146917,3245,114,49,3437.697178,811.8441167,28,20,Android
13899,retained,13,72.01886829,1400,12,0,3438.303637,815.8276377,27,23,Android
9098,retained,17,325.5074602,1196,203,0,3438.706757,1019.960904,13,8,iPhone
1900,retained,11,179.1656506,2582,0,26,3439.17614,1725.320276,26,19,iPhone
8353,retained,66,467.9691949,1255,0,0,3439.354314,2561.779772,29,19,Android
10260,retained,36,128.1138744,2818,6,0,3440.095423,2037.575317,16,8,iPhone
5378,retained,145,183.7281546,872,246,6,3440.151385,2863.993176,30,26,Android
13168,retained,69,240.7557828,1138,0,66,3440.371145,151.2372507,4,1,iPhone
3718,retained,47,88.18448069,1137,195,0,3440.434765,538.9112007,17,9,Android
827,retained,66,83.27672808,3432,0,46,3441.208557,1728.553614,8,2,iPhone
10848,retained,58,169.7984609,2844,9,3,3441.534619,2555.289275,31,22,Android
730,churned,104,144.580297,1058,201,54,3442.216288,2314.514438,2,2,iPhone
3355,retained,54,137.4408449,1109,664,0,3442.389039,546.8647931,25,17,Android
1871,retained,215,534.6085933,1272,180,0,3443.426905,850.269245,16,13,iPhone
14688,retained,160,431.1528512,2910,42,2,3444.341812,514.4516818,30,26,Android
975,retained,94,221.2346942,2016,204,6,3444.945365,1597.021016,13,11,iPhone
14819,churned,270,470.1330036,750,200,0,3445.891419,2389.647975,7,2,Android
4943,retained,42,184.5032597,2024,80,20,3445.989384,2695.469093,19,14,iPhone
12225,retained,107,746.3749162,2003,44,0,3446.935852,946.1192266,9,5,iPhone
5161,retained,110,277.0943394,1694,39,0,3447.364981,2446.021638,31,27,iPhone
11455,retained,56,148.0054658,2357,11,19,3448.106508,1448.491153,13,6,iPhone
12004,churned,37,74.12750741,2973,49,42,3449.401558,1186.360386,9,6,iPhone
9169,retained,25,77.34750502,3492,382,46,3450.330466,1077.936067,18,18,iPhone
642,retained,128,253.9179869,2050,0,50,3453.173928,1792.058823,28,21,iPhone
1849,retained,13,68.28109151,1067,297,0,3453.272693,2077.628915,18,15,iPhone
1139,retained,208,467.7637123,1122,3,11,3453.496153,1233.057152,25,15,iPhone
6423,retained,118,160.0349964,1937,64,22,3454.566385,2517.525501,13,11,iPhone
8508,retained,44,77.48272789,1569,0,25,3454.681583,760.0369692,24,24,Android
10314,retained,4,72.29339851,1417,0,0,3455.91789,526.6438413,11,6,iPhone
4147,retained,63,66.17532858,2328,159,0,3456.296017,1968.745295,28,24,Android
6043,retained,68,111.5160096,2664,183,38,3456.375051,2760.528262,13,8,iPhone
14010,retained,1,74.29177682,1371,66,31,3456.393224,1418.68768,26,23,iPhone
13167,churned,90,349.5668109,1280,3,9,3456.735135,714.9558007,2,1,Android
12293,retained,38,126.6287042,2827,0,100,3456.815668,1456.567071,9,9,iPhone
2405,retained,39,527.6068235,1619,0,48,3458.707275,854.9182642,27,20,iPhone
9690,retained,117,298.045558,1308,4,0,3461.761713,1683.07435,13,6,Android
1873,retained,371,672.6560281,1215,0,0,3461.960073,1966.467566,13,7,Android
14924,retained,168,214.335589,2928,0,37,3462.130425,125.905111,21,14,iPhone
6009,churned,66,114.2850854,2361,167,31,3462.494815,2179.023333,1,1,Android
11491,retained,52,226.5845864,847,140,0,3462.515196,1151.384053,16,12,iPhone
7823,churned,84,220.2058824,1975,0,0,3462.884612,1085.429884,2,2,iPhone
7914,retained,126,205.8288645,1262,23,0,3464.684614,1397.676503,2,2,Android
14691,retained,30,55.28836788,2553,389,18,3464.927608,2154.8057,16,8,Android
3851,retained,88,213.9932863,1660,117,0,3465.124387,1690.968872,28,22,iPhone
135,retained,32,102.9483312,3323,154,101,3465.589796,1951.540263,14,13,iPhone
13110,retained,37,104.410227,1556,37,0,3465.70051,2420.05229,20,16,Android
3729,churned,131,798.9193924,2767,0,44,3466.629352,2855.697506,11,10,iPhone
949,churned,233,614.9547051,2794,0,0,3467.231588,2089.558312,3,3,iPhone
14568,retained,49,502.9944748,1088,0,136,3467.609391,2325.564763,11,6,iPhone
11339,retained,40,57.59470367,1007,71,0,3469.08831,2814.160682,15,14,iPhone
1629,retained,11,155.6056847,2236,564,0,3469.465796,238.202906,10,6,Android
2830,retained,25,105.5084292,3083,364,0,3469.479294,2501.900652,16,8,Android
10619,retained,96,120.7476027,1234,214,2,3470.333486,2596.370999,22,22,Android
3266,retained,99,215.7381765,1603,122,25,3470.546395,2142.131706,25,15,iPhone
14391,churned,26,280.3391922,1465,42,0,3470.617696,851.2502988,7,4,iPhone
4626,retained,49,149.5259542,2682,13,0,3471.401294,1310.791353,15,13,iPhone
12882,retained,84,120.3771882,999,117,44,3471.896981,2653.417877,9,9,Android
13265,churned,127,268.797539,1545,396,0,3473.191785,1800.725462,12,12,iPhone
2112,retained,74,325.3825989,1875,93,71,3473.582258,1347.63301,3,3,iPhone
6010,retained,107,276.3240975,1864,0,0,3474.476504,340.7327286,29,22,iPhone
5448,retained,138,225.7788603,922,71,74,3474.511088,1102.350613,16,12,iPhone
7478,retained,11,533.3909529,2562,51,186,3475.137736,569.6431759,12,7,iPhone
405,retained,14,417.5900382,1520,20,45,3476.269839,1731.396426,6,1,Android
13208,retained,28,163.0095371,1118,0,34,3478.848291,2047.62883,28,19,Android
118,retained,34,174.1668226,1461,0,82,3478.887784,2343.429301,6,3,Android
2140,retained,22,119.861295,2952,72,0,3478.980902,1701.076338,2,2,Android
9998,retained,137,444.5594882,1772,143,0,3479.084237,1123.909371,17,14,iPhone
10236,retained,59,150.3639597,2910,171,65,3479.357419,1237.099217,12,12,iPhone
6072,retained,57,319.4805203,1825,865,0,3479.469787,1881.08515,21,21,Android
1279,retained,11,99.29236648,1400,0,11,3480.973714,2450.896848,7,7,Android
14208,retained,86,214.164077,1335,214,8,3481.198406,2009.15676,30,28,iPhone
7621,retained,99,224.5348901,1431,121,2,3482.023073,2433.634129,25,22,Android
14412,churned,80,184.9066534,905,15,74,3482.105429,1570.734059,25,19,iPhone
9449,retained,38,97.8196245,2048,297,0,3482.290054,1876.712824,14,11,iPhone
6650,retained,33,182.9903642,1043,0,53,3482.755092,2681.917467,24,15,iPhone
11622,retained,109,206.6074797,1473,81,0,3483.99079,1817.598095,10,3,iPhone
4311,retained,46,106.6730414,3275,419,178,3484.235072,2254.823868,27,19,Android
11493,churned,46,60.26179228,1592,0,61,3484.589282,2141.56354,6,6,iPhone
2897,retained,27,50.44460307,1566,182,0,3485.72781,2221.975845,22,18,iPhone
11279,retained,26,109.8734007,2095,67,29,3486.121041,680.3394032,14,14,iPhone
5186,retained,29,257.7300195,2151,315,24,3486.174552,1211.068685,15,12,iPhone
9688,churned,115,183.3484472,3387,128,0,3486.65648,1406.500918,12,9,Android
3158,churned,33,55.23312538,2922,340,26,3486.716167,2020.056711,7,3,Android
13743,retained,3,141.2770471,2085,55,0,3486.800652,595.9620358,9,5,iPhone
3814,retained,71,89.94944636,1437,101,0,3487.764576,1891.344875,24,16,iPhone
12227,retained,50,56.36148545,1482,414,0,3488.271479,1885.017836,9,3,iPhone
11098,retained,54,476.76061,1707,97,0,3489.350372,2055.695241,29,22,Android
14925,retained,22,232.1186815,2163,71,0,3489.702301,1128.830024,5,4,iPhone
2497,retained,65,93.55043883,1307,12,4,3489.946964,1921.223887,30,25,iPhone
249,retained,128,170.701183,1288,221,110,3489.964417,1430.914975,7,4,iPhone
9776,retained,25,59.24623444,733,551,33,3490.428694,2594.751372,14,7,iPhone
11643,retained,171,228.891154,1977,21,20,3490.489987,398.0021912,25,19,Android
8779,retained,37,92.88771177,2197,0,34,3490.582565,1369.670798,13,10,iPhone
2057,retained,73,75.3766969,2677,90,7,3491.026254,1770.747197,17,10,iPhone
9441,retained,40,112.4451863,2351,50,2,3492.513717,2479.946219,12,10,Android
7020,retained,7,190.6014989,1759,0,64,3493.858085,2829.550281,5,3,Android
8758,retained,48,430.7841896,1999,4,0,3494.657705,2724.788633,9,9,iPhone
2630,retained,48,119.0982939,2132,155,74,3495.650961,1480.230111,13,8,iPhone
10730,retained,78,239.9365531,810,15,9,3495.888912,2198.340583,9,5,iPhone
14157,retained,7,140.1155794,3151,0,35,3496.540372,684.3551243,25,22,iPhone
7457,retained,68,160.8410738,2107,134,35,3496.545617,494.8470506,20,16,iPhone
6388,retained,55,618.6522778,2477,28,0,3497.826063,533.9127069,14,9,iPhone
1790,retained,407,548.909431,1403,0,42,3498.677566,2249.049387,9,9,iPhone
12088,retained,67,511.0691563,921,0,53,3500.101694,836.1587271,28,22,iPhone
7991,retained,82,161.5853468,1149,0,50,3500.29107,2388.873106,26,24,Android
9490,retained,24,266.9270712,3491,256,19,3500.312981,2258.39648,16,13,Android
11542,churned,6,124.7927117,985,135,181,3500.58685,882.5151064,10,7,iPhone
7929,retained,17,425.5597408,2635,56,0,3500.611783,2289.832325,22,21,Android
12306,retained,45,151.0093938,2639,97,69,3501.210911,2797.633409,7,7,Android
1236,retained,70,454.9459117,2240,51,7,3501.421921,1849.494624,4,4,iPhone
10329,retained,74,235.1643779,2608,13,0,3501.444409,2085.383172,14,9,iPhone
13070,retained,80,208.1826364,1332,99,0,3501.789525,572.1858437,5,2,iPhone
11352,retained,153,242.9174876,3092,5,156,3501.864011,1476.259686,22,20,iPhone
10741,retained,37,75.34281471,1134,114,24,3502.668757,2542.396447,18,10,iPhone
12327,retained,122,192.7471802,2247,0,23,3503.067388,1386.640312,19,15,iPhone
2418,retained,76,169.6525098,2136,0,41,3503.591723,693.7938708,24,18,iPhone
12915,churned,44,267.595377,3364,112,33,3504.7963,726.1569413,5,5,Android
9887,retained,1,79.44161428,2681,0,0,3506.121246,1981.929117,1,1,Android
9965,retained,53,120.353793,1042,575,7,3506.536669,1769.484717,16,11,iPhone
12736,retained,16,121.1935131,1862,111,0,3506.859613,2491.01197,11,4,Android
3724,retained,156,216.2600285,2771,0,0,3507.548927,2621.545155,23,20,Android
1284,retained,175,285.8034911,2809,0,43,3508.090513,2584.51949,15,11,iPhone
14540,retained,58,499.7332818,3042,187,79,3509.772326,2121.601155,8,6,Android
2964,retained,15,79.72605596,1235,81,6,3510.790353,1316.791197,5,2,iPhone
11655,retained,64,156.3922102,1906,184,0,3511.301434,1543.268038,18,12,iPhone
12827,retained,76,175.254308,2998,51,0,3511.6326,195.5440921,6,1,Android
7796,churned,136,525.9741205,1133,139,50,3512.534793,1606.41224,22,13,iPhone
9540,retained,98,313.3853122,1028,0,18,3513.714322,1005.309153,6,6,iPhone
5197,retained,207,252.8487332,1448,0,176,3514.971233,2066.14606,24,23,iPhone
9427,retained,86,340.1476904,2285,173,37,3515.139527,2700.425463,12,9,iPhone
10452,retained,70,234.0142651,2122,238,68,3516.095775,1237.056638,24,16,iPhone
5504,retained,81,113.5236295,1718,234,69,3516.189909,1820.49548,7,7,Android
14523,churned,349,448.9405092,1474,136,44,3517.20183,2452.431557,27,17,iPhone
8505,retained,138,509.9683708,2677,75,0,3517.395208,1710.017648,29,28,iPhone
3961,retained,29,332.7731529,3427,152,28,3517.473632,2623.48824,14,13,Android
332,retained,22,113.5729223,1331,102,0,3517.75827,2710.153465,10,9,iPhone
6513,churned,20,60.42150397,2901,319,0,3517.92248,2097.082515,8,2,Android
2496,retained,61,127.7683994,2929,0,61,3518.184821,1875.098922,27,24,iPhone
5048,retained,5,106.1871268,1630,137,0,3518.339267,1783.831701,23,18,iPhone
13897,retained,22,107.9094127,1922,20,0,3519.201055,1374.679536,14,6,iPhone
3519,retained,82,102.4779466,3207,65,0,3519.284255,1371.72397,16,11,Android
5144,retained,24,163.4490017,3327,0,0,3519.403959,685.1966247,9,8,iPhone
3750,retained,194,377.120612,799,77,50,3519.925748,2783.402997,3,2,Android
935,retained,152,519.5959952,934,0,0,3520.231129,812.4631123,7,7,iPhone
241,retained,45,78.08356425,3178,14,19,3520.871967,2367.054714,3,3,iPhone
11365,retained,27,191.1663459,2966,55,28,3522.762254,1121.435596,13,12,Android
11521,retained,42,122.9778411,1610,126,116,3522.921661,1804.141429,17,16,iPhone
8811,retained,45,209.0469852,3449,25,1,3523.79036,927.6929189,8,8,iPhone
13290,churned,105,143.0272053,751,221,4,3523.915102,1196.520449,5,5,Android
13736,retained,49,86.60988085,2561,0,0,3524.226027,2825.160049,19,14,iPhone
3279,retained,362,448.5295901,2847,112,0,3524.355397,2432.212709,21,18,Android
9310,retained,90,149.4108214,1811,42,126,3527.004311,1164.913203,26,24,iPhone
194,churned,191,406.1782678,745,0,11,3527.611715,936.001503,28,18,iPhone
8690,retained,119,182.4432899,1004,177,32,3528.722041,1606.271609,29,25,Android
13187,retained,44,160.7063515,3017,115,0,3528.760653,2530.535257,13,6,Android
11797,retained,49,70.66975656,1628,0,11,3529.518309,1544.715392,30,27,iPhone
10306,churned,258,342.2658238,2170,120,0,3529.660304,1794.362399,18,12,iPhone
4183,retained,32,55.97668105,2529,34,121,3529.801604,584.8926596,21,16,iPhone
8351,retained,171,340.6537654,3244,0,0,3531.20118,585.9771773,6,2,Android
6028,retained,70,87.08523424,1894,0,13,3531.325806,1532.786229,14,11,Android
2736,retained,126,164.1386998,1039,151,0,3531.965203,955.281135,23,17,Android
14637,retained,41,83.96479223,3307,127,0,3532.153513,1703.920252,9,5,iPhone
6720,churned,41,88.53254699,1213,0,147,3532.981242,1809.168156,13,7,iPhone
